chandler|  i just walked in the bathroom and saw kathy naked! it was like torture!
ross| y'know if we ever go to war and you’re captured, you’re in for a big surprise.
chandler| it just keeps getting worse and worse! y'know? i mean it’s bad enough that i’m in love with my roommates girlfriend—which by the way, i think she knows. because every time we’re in the room together there’s this weird like energy between us. and call me crazy, but i think she likes me too. and now i have seen her naked. i mean at least when i’ve seen her with clothes on, i could imagine her body was like covered in boles or something. but there are no boles, she’s smooth! smooth!  
phoebe| wow! could everyone totally see up his robe?
all| yeah! oh my god! opening credits  
casey| here you go.
joey| great! all right, so i’ll call you later.
casey| great! 
chandler|  hey-hey-hey! who was that?
joey| that would be casey. we’re going out tonight.
chandler| goin’ out, huh? wow! wow!  so things didn’t work out with kathy, huh? bummer.
joey| no, things are fine with kathy. i’m having a late dinner with her tonight, right after my early dinner with casey.
chandler|  what?
joey| yeah-yeah. and the craziest thing is that i just ate a whole pizza by myself! 
chandler| wait! you’re going out with kathy!
joey| yeah. why are you getting so upset?
chandler| well, i’m upset—for you. i mean, having sex with an endless line of beautiful women must be very unfulfilling for you. (he can’t believe he just sad that.)
joey| what is the big deal? it’s not like we’re exclusive.
chandler| look, joey, kathy is clearly not fulfilling your emotional needs. but casey, i mean granted i only saw the back of her head, but i got this sense that she’s-she’s smart, and funny, and gets you.
joey| you got all that from the back of her head?
chandler| all right look, i think it’s time for you to settle down. y'know? make a choice, pick a lane.
joey| who’s elaine?  
phoebe|"  ""little, tiny tarzan, swinging on a nose hair. swinging with the greatest of ease…"" darn it! now, i don’t know who to get to the next verse."
ross|" oh, you could just go uh, ""greatest of ease… (plays air guitar) bah-bah-bha-bhannn."" then go right into it."
phoebe| yeah, ooh, i like that! yeah. wait! how do you know about ‘bah-bah-bha-bhan?’
ross| well umm, y’know, i used to play.
phoebe| oh yeah, that’s right, the keyboards, huh?
ross| yeah, just a little in high school, but then i really got into it in college. i mean that’s-that’s when i really found my sound. 
monica| oh god! orange juice just came out of my nose, but it was totally worth it. oh my god, i completely forgot about your sound.
ross| yeah.
monica|" he used to lock himself in the basement for hours. no one was every allowed to hear, ""the sound."""
phoebe|" i wanna hear ""the sound."""
ross| really? no. i mean, nah, i haven’t played in so long, and-and, well it’s-it’s really personal stuff, y’know?
phoebe| come on, play that funky music white boy.
monica| yeah!
ross| no, you guys, i mean my keyboards are all the way up in—no, yeah, okay.   
ross| okay, guys.
chandler| all right! bring it on, you…
ross| here we go.  y’know, i’ve-i’ve never played my stuff for anyone before, so it’s important that-that you understand it’s about communicating very private emotions.  y’know, umm, you should-you should think of umm, my work as wordless sound poems. that’s what i’m…
chandler|  oh my god! play! (ross starts to play. he plays a key that has a back beat sound attached to it. over the background music he plays the sound of a barking dog, a mooing cow, a laser beam, someone coughing, a jackhammer, a doorbell, a police siren, a ray gun, breaking dishes, and for a closer he plays the sound of a loud crash. basically, the music sucks.)
monica|  boy, that was-that was, umm… terrific.
chandler| really, bitchin’!
phoebe| wow, it was so—wow!
ross| really?! i mean, really?!!
rachel| yeah, i mean, you should play in public!
ross| wow! thanks, you guys. that’s uh—ohhh, i wanna, i wanna play you another piece! umm! uh-oh! i left my uh, helicopter sounds on another disk. i’ll be right back! okay?  this is so nice, i’m—i am so… 
monica| oh god bless my dad sound proofing the basement!
rachel| oh, i can’t believe i ever let him touch me with those fingers.
phoebe| what are you guys talking about, i loved it! it was soo moving. oh, plus it’s just, it’s so different from the stuff you usually hear.
chandler| you mean like, music?  
chandler| yeah, i know what you’re thinkin’! yes, yes, your breasts are just as firm and juicy. 
chandler| come in!
kathy|  oh god, is that baywatch?
chandler| uh yes, but uh, i just watch it for the articles.
kathy| so is joey around?
chandler| no-no, he’s not back yet, but he’ll be here any minute. so uh, come on in. have a seat. bow or stern?
kathy| i uh, don’t really have a preference. you?
chandler| i like it in the stern.  …of the boat.  hello.
joey|  hey, it’s me. listen casey and i were on our way back and had a little car trouble.
chandler| what happened?
joey| we broke down on the parkway, so i have to walk back and get some transmission fluid. and hey, listen could you please tell kathy that i’ll be there as soon as i can.
chandler| why can’t you tell her?
joey| ‘cause i only have one quarter, and i think my time is about to—
chandler| joey! joey!!
joey| yeah?
chandler| i thought your time ran out.
joey| me too, but i guess i do have a couple of more—(his time runs out for real)
chandler|  uhh, that was joey. he’s running a little late, he says he’s sorry.
kathy| oh.
chandler| so i guess it’s just uh, you and me then.
kathy| oh, okay.
chandler| yeah, i think it is!
kathy| so what did you do today?
chandler| oh, i had an appointment to get my haircut…
kathy|  oh, it looks great!
chandler| …and then it got canceled.
kathy| well, i could cut it.
chandler| really?! you do that?
kathy| yeah, i do. of course, i learned at my aunt’s dog grooming shop, but hey, what do you say?
chandler| dog grooming huh? okay, just don’t make my tail too poofy. 
kathy| you have really great hair.
chandler| well, thanks. i grow it myself. (kathy is running her fingers through his hair, and chandler catches himself enjoying it too much.) y’know who also has great hair is joey!
kathy|" yes! yeah! joey has great hair! umm, i’m basically done here. just let me get this off your neck. (kathy leans in really close and chandler mouths ""oh my god."" she moves around in front of him and kneels at his feet.)"
chandler| what-what ‘cha doin’?
kathy| checking to see if it’s even.
chandler| ‘kay.
kathy| looks good. 
chandler|  oh the phone! the phone’s making sounds!  hello!
joey|  hey dude, it’s me.
chandler| hey it’s joey!
joey| listen uh, i’m really sorry, it looks like i’m gonna be stuck here for a while. i got the transmission fluid, but when i went to put it in the car, the transmission wasn’t there!
chandler| what?
joey| yeah, it must’ve fallen out a few blocks back. i just figured we hit a dog.
chandler| okay.
joey| listen uh, could you put kathy on, i wanna apologize.
chandler| oh yeah man. 
kathy|  oh no it’s fine, don’t worry about it.  yeah! i’ll talk to you tomorrow.  i should uh, probably go.
chandler| yeah. yes! yeah.  (kathy leaves and chandler groans in agony. kathy knocks on the door and chandler opens it.)
kathy| i forgot my purse.
chandler| oh.  
kathy| no, i really did forget my purse.  commercial break  
chandler| no-no-no-no, this is bad! it’s bad! this is bad!
kathy| horrible!
chandler| wait the uh, the kiss or the situation?
kathy| no-no-no, the kiss was good.
chandler| okay!
kathy| no, but that’s bad!
chandler| ooh! yes! okay! here’s what we do, we-we forget it happened.
kathy| what?!
chandler| okay, we-we swallow our feelings. even if it means we’re unhappy forever. sound good?
kathy| can you really do that?
chandler| i have to; he’s my best friend, and you’re seeing him.
kathy| chandler, i like joey a lot, but with you…
chandler|  oh-no-no-no! don’t! don’t! see-see, you’re getting me confused, i’m starting to urn. 
kathy| i’m sorry. if you wanna pretend that nothing happened, i can try.
chandler| i-i think we have too.
kathy| okay. bye.
chandler| bye. (kathy leaves and chandler wonders over to and leans up against the door.) are you still out there?
kathy|  
ross|  electrifying. (he plays the sound of a ticking clock.) emphatic time-time-time…
monica|  y'know, there’s a starbucks about three blocks down.
phoebe|  it’s so inspired! look at him! look at him go!  
ross|  thank you guys-guys-guys…
monica|  hey, aren’t you up next?
phoebe| oh no, i’m not playing tonight.
rachel| why not?
phoebe| i can’t follow ross! it’d be like those bicycle ridding chimps that followed the beetles. no.
monica| phoebe, ross sucks! 
rachel| phoebe, the place has emptied because of him.
phoebe| oh my god, he’s not even appreciated in his own time. i would give anything to not be appreciated in my own time! 
monica| okay. umm, phoebe, you suck too.
rachel| yeah, phoebe you’re… awful!
phoebe| you guys. you suck too.   
joey| aww man! i can’t believe i locked myself out again! (he knocks on the door.)
chandler| hang on buddy! (he goes over and unlocks the door and opens it to reveal a fully furnished apartment.)
joey|  oh my god! what happened here? did you do all this?
chandler| i sure did.
joey| why?
chandler| well, i just thought it’d make me feel good to do something nice for my friend.
joey| well, you’re amazing.
chandler| oh no-no-no. this is amazing. (he goes over and presses a button on a remote control that opens the entertainment center doors revealing the tv.)
joey|  a tv as if it appears from nowhere! that’s the dream! man, how did you afford this stuff?
chandler| well, y’know i’m 29. i mean who needs a savings account.
joey| oh, you are the best friends anyone has ever had.
chandler| oh, i don’t know.
joey| oh-no-no-no, you are! you do this, you give me the great advice, and hey listen, i was thinking about what you said yesterday about focusing on one woman, i’m gonna do that.
chandler| you mean with casey.
joey| no-no-no, i think i’m gonna see how things go with kathy. she’s pretty cool.
chandler| or casey.
joey| no-no, kathy.
chandler| could be casey.
joey| no. no, kathy.
chandler| consider casey.
joey| y’know what i think? i think somebody’s got a little crush on casey. how ‘bout i fix you two up? what do you think?
chandler| that all the pieces of my life are falling right into place! 
ross|  hey!
phoebe| hey! you were really great! you were really, really great!
ross| oh, thanks, thanks. so monica tells me that uh, you don’t want to play anymore because me and y'know my talent. is that true?
phoebe| well, kinda. yeah. yeah.
ross| pheebs…
phoebe| yeah, i-i can’t—i mean y’know i was trying to be really y'know okay and upbeat about it, i just—i feel so dwarfed by your musical gift. i…
ross| see but, pheebs that-that is the exact opposite intent of my music. y’know my music is-is meant to inspire, and if it bothers you this much, then i… i won’t play anymore.
phoebe| oh no. no-no-no, don’t do that! how could i live with myself if i knew i was depriving the world of your music.
ross| yeah, okay.  
ross| hey chandler! saw the new furniture. very nice.
monica| yeah! joey has the best boyfriend ever!
chandler| i kissed kathy.
ross| what?
monica| are you serious?
phoebe| does joey know?
chandler| no. is there anyway, anyway you think he’ll understand this?
monica| you obviously haven’t screwed over a lot of your friends. (they all look at her) which we all appreciate.
ross| no the-the sad thing is, if you had told him how you felt before you kissed her, knowing joey, he probably just would’ve just stepped aside.
chandler| oh, don’t say that! don’t say that. that’s not true. is it?
phoebe| i think maybe, yeah.
monica| he loves you.
chandler| then why didn’t you tell me to do that?!!
ross| well, i said-i said something to phoebe.
phoebe| yeah! no, that’s right. and i thought it was a really good idea.
rachel| i know, i remember that!
monica| i remember you did.
chandler| god!!  what am i gonna do?!
rachel| well, chandler, you’re gonna have to tell him.
chandler| why?! why do i have to tell him?!
rachel| because you do.
chandler| yeah, i know.
ross| hey, would it be okay if i wrote a song about this. 
chandler| hey!
joey| hey! samboucha margarita? 
chandler| is that a real thing?
joey| well, we only had samboucha, so it is now.
chandler| listen ah, joe, i-i need to, i need to talk to you about something.
joey| what’s up?
chandler| it’s-it’s about kathy. umm, uh, i like her. i like her a lot actually.
joey| you do?
chandler| yeah.
joey| well, you’re timing couldn’t be better. she’s not my girlfriend anymore.
chandler| what?
joey| yeah, she broke up with me.
chandler| oh uh, when?
joey| just now, after acting class. at first i thought she was doing some kind of scene, that’s why i let people watch.
chandler| oh man, i am so sorry. are, are you okay?
