phoebe| hey!
chandler| hey! wow, it is true what they say, pregnant bellies look like a drum.
phoebe|  no, it’s just i’m so pregnant that i—my guitar doesn’t fit anymore. so i thought ‘til i’m not, i’m just gonna play all my songs on this drum. it sounds really cool!
chandler| all right.
phoebe| listen. listen.  smelly cat, smelly cat, what are they feeding you?  
joey| wow, pheebs! that sounds great!
phoebe| i know! i know, and i’ve only been playing for like an hour!
alice|  phoebe! phoebe! hi! hi!
phoebe| hey! what are you doing here?
alice| umm, actually, i came down to ask you a big favour.
phoebe| oh, well, don’t tell me you want to keep more of your stuff in my uterus.
alice|  okay, now, see, i wanna name the girl baby leslie, and frank wants to name one of the boy babies frank jr. jr. 
chandler| wouldn’t that be frank the iii?
alice| don’t get me started.  anyway, umm, since there are three babies and umm, we both got to put our names in, we would be truly honoured if you named the other boy baby.
phoebe| wow! that’s so great! oh! oh! cougar.
alice| you think about it.  opening credits 
emily| i left a bra drying on the shower rod, you don’t think your son will think it’s yours and be horribly traumatised? 
ross| hey, if mommy can have a wife, daddy can have a bra.
emily|  ohh, it’s time to go.
ross| oh, no-no-no, see, that-that clock’s a little fast, uh, we have 17 minutes. huh, what can we do in 17 minutes? twice?
emily| well that’s ambitious. 
ross| hey, uh, you can ignore that.
emily| that’s carol with your son!
ross| uhh, believe me when he’s older, he’ll understand.
carol|  ross!
ross| i’ll be right there. (he goes over and opens the door to carol, susan, and ben.)  hey. uhh, emily, this is carol and susan.
susan| hey, it’s so nice to finally meet you!
emily| me too!
carol| ohh, y’know, susan’s gonna be shooting a commercial in london next week.
susan| oh yeah, i’m so excited, i’ve never been there.
emily| oh, well, i’ll show you around.
susan| that would be great! also, uh, i was hoping to catch a show so if you can make any suggestions…
emily| oh, there’s tonnes of terrific stuff—i’ll go with you!
susan| ahh! 
ross| look at you two, bonding, making us late for the airport so…
emily| are you all right?
susan| oh, he’s fine. he’s fine. it’s just that us getting along is difficult for him, because he doesn’t like me.
ross| oh come on! that’s-that’s… true.  
phoebe| hi!
joey| hey!
chandler| hey! do we have a baby name yet?
phoebe| ugh! no! this is so hard! i went through this whole book (holds up a book) and found nothing! i want a name that’s really like, y’know strong and confident, y’know? like-like exxon. 
chandler| well, it certainly worked for that valdez kid.
