chandler| okay, she is the star of the play. and she is my girlfriend! i get to have sex with the star of the play!
ross| people can hear you.
chandler| i know!! 
chandler| wow! she looks great. doesn’t she?
ross| yeah. (onstage there’s a knock on the door and kathy opens it. we don’t see what’s going on, only hear it.) 
kathy's co-star| hi!
kathy| hi!
ross| that is one good looking man!
chandler| is it just me, or can you actually see his abs through his overcoat?!
kathy's co-star| sooo, you’ve been doing this long?
kathy| no, you’re my first. put the money on the table. (ross and chandler have stunned looks on their faces as kathy and her co-star start making out.)
kathy's co-star| oh, yeah! ooh, that’s nice. (they start making out harder.)
ross| dude!
kathy's co-star| is that an expensive blouse?
kathy| if you want it to be.  (kathy’s co-star rips her blouse off and buttons go flying into the audience, and one hits ross. chandler’s mouth is on the floor.)
ross| here’s your girlfriend’s button.  opening credits  
phoebe| oh, hey, mon, do you still have your like old blouses and dresses from high school?
monica| yeah, i think i have some around here somewhere. why? 
phoebe| well, it’s just that maternity clothes are so expensive. 
monica| hey, rach! i made a pile of your stuff over on this side of the room. if you could just……throw your purses at it.
rachel| bloomingdale’s eliminated my department. 
monica| oh my god, are you out of a job?
rachel| no, but they stuck me in personal shopping. which is just a huge step down!
phoebe| personal shopping? what is that? like where you walk around with snooty rich people and tell them what to buy?
rachel| uh-huh.
phoebe| that sounds great!
joey| 
monica| umm, excuse me, we switched apartments. you can’t eat are food anymore, that-that gravy train had ended.
joey|  there’s gravy?
monica| if you have the big apartment you have to deal with people coming over all the time. that fridge has got to be stocked, okay, that’s your department now.  
monica| what are you doing?
joey| i think i left a donut up here.  
ross| hey!
phoebe| hey!
joey| hey!
phoebe| ooh! how was kathy’s play?
ross| well, kathy gets half-naked and simulates sex with a real good lookin’ guy.
chandler| yeah, it’s like someone literally wrote down my worst nightmare and then charged me $32 to see it!
phoebe| that’s a good idea for a business!
chandler|" i’m totally screwed. okay, they are gonna be hot and heavy on stage every night, and then they’re gonna go to their cast parties and he’s gonna try to undermine me. y'know it’ll be like, ""so where’s your boyfriend, what’s-his-name, chester?"" and she’ll go, ""no-no-no, it’s chandler."" and he’ll go, ""whatever. ha-ha-ha-ha!"""
joey|  that-that is a good trick.
chandler| all right, look, look, what am i gonna do?
joey| chandler, look they’re actors. they’re there to do a job, just ‘cause they work together, doesn’t mean they’re gonna get together. i mean just ‘cause it happened with susan sarandon and tim robbins, it doesn’t mean it’s gonna happen with them.
ross| oh-oh, alec baldwin and kim basinger.
joey| tom cruise and nicole kidman. 
ross| yeah.
phoebe| hey, mel gibson and clint eastwood.
ross| they’re not a couple!
phoebe| oh-okay, i get the game now.
joey| okay look, look, let me ask you a question, when they were doing it on stage, was it like really hot?
ross| oh yeah!
joey| well okay, so then you’re fine. the rule is when two actors are actually doing it off-stage all the sexual tension between them is gone. okay? so as long as it’s hot onstage you got nothing to worry about. it’s when the heat goes away, that’s when you’re in trouble.
chandler| really?
joey| look, you guys have been to every play i’ve ever been in, have i ever had chemistry on stage?
ross| no.
joey| noooo!!  
chandler| so uh, man, are you gonna go to the play with me tonight?
ross| y’know what, i don’t know how comfortable i am going to see how hot the sex is between some guy and your girlfriend.
chandler| yeah, i know but…
ross| oh no-no-no, i’m there.
monica|  hey!
joey| hey mon! want some pancakes?
monica| you made pancakes?
joey| yep! grab a plate.
monica| okay. (she does so and starts to walk towards joey to receive her pancakes.)
joey| no-no, stay right there. (monica stops and joey flips her a pancake, which flies over her head and lands in the living room.) gettin’ closer.
chandler| okay, okay, but don’t worry, because we also have cereals, muffins, waffles, and, jams, jellies, and marmalades. which i’m fairly certain are the same thing.
joey| listen also we’re uh, we’re watching the game here saturday night, if people want to come over.
ross| oh yeah!
monica| oh, i was thinking about having people over for the game.
joey| oh yeah, who’s playing?
monica| the players.
ross| somebody seems to be missing being the hostess.
monica|  please, it’s a relief is what it is, is what it is.
joey| all right pheebs, stick out your plate!
phoebe| oh. (joey flips the pancake and phoebe catches it and throws it on her plate.) 
rachel|  monica, i’m quitting! i just helped an 81 year old woman put on a thong and she didn’t even buy it!  i’m telling you i’m quitting! that’s it! i’m talking to my boss right now!  yes i am!  yes i am! yes i am! yes i am! yes i am! yes i am! okay bye, call me when you get this message.  oh! mr. waltham, i ah really need to talk to you.
mr. waltham| in a moment, please, i’m in the middle of a task. and you have a customer.  (it’s a really good-looking man, joshua, that rachel has an instant crush on. well actually it’s tate donovan, so it’s not like she’s really testing her acting skills.)
rachel| hi!
joshua| hi, i’m joshua.
rachel| hi, i’m rachel green. what can i do for you joshua?
joshua| well, i need a whole new wardrobe. my wife, well my ex-wife…
rachel| oh, i’m so sorry. (he walks over to look and some clothes and rachel quickly turns around and adjusts her bra, trying to show off her assets.)
joshua| anyway, she burned all of my clothes. i got away with two things. this suit and what turned out to be a skirt.
rachel| well, at least that’s a great suit.
joshua| yeah, but it wasn’t much fun dropping it off at the dry cleaners in the skirt.  so i need everything down to underwear, so if you’re willing, i’m all yours.
rachel| okay.
mr. waltham| rachel, you needed to speak to me?
rachel| no-no, that wasn’t me!  well, we should get started. let me show you my underwear.  the selection of underwear we carry. 
rachel| oh-oh, sorry, it’s this way, it’s this way. (motions to the correct way.)
joshua| it’s this way? sorry. (he walks past her and she again admires his butt.)  
chandler| i’m right! right? there was like no chemistry between them. before they had heat, and now there’s no heat! now you know what this means, joey told us what this means!
ross| all right, let’s not jump to any conclusions. all right? there was some sexual chemistry between them.
chandler| come on, it was like cousins having sex up there!
ross| here she comes. don’t say a word, okay? just be cool, don’t be…y'know you.
kathy| hey you guys!
ross| hey!
kathy| hi!  thank you so much for coming again. did you like it tonight?
ross| oh, absolutely! 
kathy| wasn’t nick funny when he couldn’t get his match lit? 
kathy| it’s a good play, isn’t it? 
chandler| oh, i loved the play. you were great, and nick ditto. clearly you’re having sex with him.
ross| okay, i… 
kathy| clearly, i’m having sex with him?
chandler| oh come on, it was so obvious! there was no chemistry between you two!
kathy| okay, so let me just get this straight. you’re accusing me of cheating on you, and insulting my performance?
chandler| y’know, i-i could see how this could happen, y'know you’re up there every night, you’re naked, touching, kissing.
