phoebe|  hi guys! 
all| hey, pheebs! hi! 
ross| hey. oh, oh, how'd it go? 
phoebe| um, not so good. he walked me to the subway and said 'we should do this again!' 
all| ohh. ouch. 
rachel| what? he said 'we should do it again', that's good, right? 
monica| uh, no. loosely translated 'we should do this again' means 'you will never see me naked'. 
rachel| since when? 
joey| since always. it's like dating language. y'know, like 'it's not you' means 'it is you'. 
chandler| or 'you're such a nice guy' means 'i'm gonna be dating leather-wearing alcoholics and complaining about them to you'. 
phoebe| or, or, y'know, um, 'i think we should see other people' means 'ha, ha, i already am'. 
rachel| and everybody knows this? 
joey| yeah. cushions the blow. 
chandler| yeah, it's like when you're a kid, and your parents put your dog to sleep, and they tell you it went off to live on some farm. 
ross| that's funny, that, no, because, uh, our parents actually did, uh, send our dog off to live on a farm. 
monica| uh, ross. 
ross| what? wh- hello? the millners' farm in connecticut? the millners, they had this unbelievable farm, they had horses, and, and rabbits that he could chase and it was- it w- .....oh my god, chi chi!  opening credits  
chandler|" ""so how does it feel knowing you're about to die?"" "
joey|" ""warden, in five minutes my pain will be over. but you'll have to live with the knowledge that you sent an honest man to die."" "
chandler| hey, that was really good! 
joey| thanks! let's keep going. 
chandler|" okay. ""so. whaddya want from me, damone, huh?"" "
joey|" ""i just wanna go back to my cell. 'cause in my cell, i can smoke."" "
chandler|" ""smoke away.""  (joey takes out a pack of cigarettes and a lighter.  he fumbles and drops the lighter.  then he lights a cigarett, takes a drag, and coughs.)"
chandler| i think this is probably why damone smokes in his cell alone. 
joey| what? 
chandler| relax your hand!   
chandler| not so much! 
joey| whoah! 
chandler| hey! 
joey| hey! 
chandler| alright, now try taking a puff.   
chandler| alright.. okay. no. give it to me. 
joey| no no no, i am not giving you a cigarette. 
chandler| it's fine, it's fine. look, do you wanna get this part, or not? here.   
chandler| don't think of it as a cigarette. think of it as the thing that's been missing from your hand. when you're holding it, you feel right. you feel complete. 
joey| y'miss it? 
chandler| nah, not so much. alright, now we smoke.  oh.. my.. god.   
monica| no, no, no. they say it's the same as the distance from the tip of a guy's thumb to the tip of his index finger.   
joey| that's ridiculous! 
ross| can i use.. either thumb? 
rachel|  alright, don't tell me, don't tell me!  decaf cappucino for joey.. coffee black.. late.. and an iced tea. i'm getting pretty good at this! 
all| yeah. yeah, excellent. 
rachel|  good for me!  (the gang swaps all the drinks for what they ordered as phoebe enters.  she sits down without saying hi.)
joey| y'okay, phoebe? 
phoebe| yeah- no- i'm just- it's, i haven't worked- it's my bank. 
monica| what did they do to you? 
phoebe| it's nothing, it's just- okay. i'm going through my mail, and i open up their monthly, you know, statement- 
ross| easy. 
phoebe| - and there's five hundred extra dollars in my account. 
chandler| oh, satan's minions at work again... 
phoebe| yes, 'cause now i have to go down there, and deal with them. 
joey| what are you talking about? keep it! 
phoebe| it's not mine, i didn't earn it, if i kept it, it would be like stealing. 
rachel| yeah, but if you spent it, it would be like shopping! 
phoebe| okay. okay, let's say i bought a really great pair of shoes. do you know what i'd hear, with every step i took? 'not-mine. not-mine. not-mine.' and even if i was happy, okay, and, and skipping- 'not-not-mine, not-not-mine, not-not-mine, not-not-mine'... 
monica| we're with you. we got it.   
phoebe| okay. i'd- just- i'd never be able to enjoy it. it would be like this giant karmic debt. 
rachel| chandler, what are you doing? 
monica|  hey. whaddya doing?  (chandler tries to shrug nonchalantly but eventually he has to exhale a mouthful of smoke.)
all| oh! oh, god! 
ross| what is this?! 
chandler| i'm smoking. i'm smoking, i'm smoking. 
phoebe| oh, i can't believe you! you've been so good, for three years! 
chandler| and this- is my reward! 
ross| hold on a second, alright? just think about what you went through the last time you quit. 
chandler| okay, so this time i won't quit! 
all| ohhh! put it out! 
chandler| all right! i'm putting it out, i'm putting it out. (he drops it in phoebe's coffee.) 
phoebe| oh, no! i- i can't drink this now! 
monica| alright. i'm gonna go change, i've got a date. 
rachel| this alan again? how's it goin'? 
