rachel| hey joey, how'd the audition go? 
joey| incredible! i met the director this time and you'll never believe who it was. 
all| who? 
joey| all right. i'll give you one hint. warren beatty. 
all| wow! 
joey| yeah, there's just one thing that might be kind've a problem. see, i, uh, had to kiss this guy. 
chandler| 'cause he was just so darn cute. 
joey| no, as part of the audition. see, i'm up for this part of this guy, who the main guy kisses. 
ross| well, hey. you're an actor, i say you just suck it up and do it. (rachel looks at him in disbelief) or you just do it. 
joey| i did do it, i'm a professional. 
monica| then what's the problem? 
joey| see after the scene, mr. beatty comes up to me and says 'good actor, bad kisser'. can you believe that, me not a good kisser, that's like, like mother theresa, not a good mother.  
phoebe| well, come on, who cares what that guy thinks. what does warren beatty know about kissing  ooh.  opening credits   
chandler| hey, what did your agent say? 
joey| yep, this kiss thing is defiantly a problem, mr. beatty wants to see it again on monday. man, i gotta figure out what i'm doing wrong. oh, okay, one of you girls come over here and kiss me. 
monica| what, forget it! 
rachel| yeah, right. 
joey| come on, i need your help here. 
phoebe| all right. i'll do it, i kissed him before i can do it again. 
joey| you see this, this is a friend. 
phoebe| uh-huh, let's go.  oh, wait i have gum. okay. (they kiss rather passionately) good, very good, firm but tender. i'd recommend you to a friend. 
joey| then i don't know what it is. what's the problem? 
monica| joey, you know, maybe your just not used to kissing men, maybe you just tensed up a little, maybe that's what you need to work on. 
joey| yeah, that makes sense.  
ross| over my dead body!  
chandler| and i'll be using his dead body as a shield.   
ross|  come on out, honey! i'm telling you look good!  tell her she looks good, tell her she looks good.  (rachel enters in this hideous pink bride's maid dress, with a huge silver bow on her chest, and a big, huge skirt, kinda like the one's women wore in the 1800s, monica and richard both stare in shock) 
phoebe|  oh my god, you look so good! 
rachel| i can not believe i have to walk down the aisle in front of 200 people looking like something you drink when your nauseous.
ross| so don't, i don't see why we have to go to this thing anyway, it's your ex-fiancee's wedding. 
rachel| because i promised mindy i would. 
monica| yeah, well you promised barry, you'd marry him. (rachel glares at her, and she retreats to safety between richard's legs) 
rachel| look you guys, i have to go, i'm the maid-of-honor. and besides you know what i just need to be in a room again with these people and feel good about myself.   
phoebe| ooh-oh! someone's wearing the same clothes they had on last night. someone get a little action? 
chandler| i may have. 
monica| woo-hoo, stuud! 
ross| what's she look like? 
chandler| well, we haven't exactly met, we just stayed up all night talking on the internet. 
monica| woo-hoo, geeek! 
chandler| i like this girl, okay, i seriously like this girl, you now how sometimes i tend get a little defended and quipy... 
ross| get out! 
rachel| nooo! 
monica| please! 
chandler| well she totally called me on it, okay. she said, 'cut it out, get real', and i did. 
rachel| wow! what's that like? 
chandler| it's like this, me, no jokes. 
phoebe| all right, stop it, you're freaking me out. 
richard| oh, yeah, i don't like you this way. all right, i'll see you guys later. 
all| bye, richard. 
monica| bye sweetie,  i love you. 
richard| i love you, too.   
phoebe| i think my boyfriend ever so dreamy, i wonder what our wedding's gonna be like. 
monica| what are you talking about? what wedding? 
phoebe| come on, like you never talk that. 
monica| nooo! never! i mean, we're living in the moment. god, it is so nice for once to not have to get all hung up on 'where is this going?' 
rachel| afraid to ask him? 
monica| could not be more terrified. 
chandler| well, i think you should seriously consider the marriage thing, give rachel another chance to dress up like princess bubble yum.   
monica|  there he is! (does it again) where's benny, there he is. 
richard| awww! you know that's probably why babies learn to talk, so they can tell grown ups to cut it out. 
monica| hey, you know i got a question for ya. just a little thing, no pressure.  
richard| okay. 
monica| did you ever, uh, like, think about the future? 
richard| sure i do. 
monica| yeah, am i in it? 
richard| honey, you are in it. 
monica| oh god, you are about to get sooo lucky. 
richard| oh, yeah! 
monica| keep talkin'. 
richard| well, uh, sometimes i think about selling my practice, we could move to france, make french toast. 
monica| okay, so, uh, we're in france, we're making the toast. do you see a little bassinet in the corner? 
richard| like a hound? 
monica| not a basset, a bassinet. 
richard| you really need the bassinet? 
monica| well, i just think the baby would keep falling off the dog. do you, uh, do you , do you not see kids in our future. 
richard| oh, hey. i love children, i have children. i just don't want to be 70 when our kids go off to college, and our lives can finally start. 
monica| uh-huh. 
richard| look i want you, now. 
monica| that's great. you know we don't need to talk about this now. really, i mean this is, is so way, way, way, in the future, i'm talkin' hovercrafts and apes taking over the planet.    
joey| come on, chandler, i want this part soo much.  just one kiss, i won't tell anyone. 
chandler| joey, no means no!    
rachel| hey! 
chandler| i'm sorry we, we don't have your sheep. 
joey| aww, rach, i think you look cute  and you, uh, you, you i could eat with a spoon . 
ross| get away from me i said no! 
monica|  richard buzzed. he's waiting downstairs. 
joey| oh, richard's here. i should run down say bye to him  
all| bye. 
phoebe| bye, good luck.   
phoebe| so how's your date with your cyberchick going. ooh, hey, what is all that (points at the computer screen). 
chandler| oh, it's a website, it's the, uh, the guggenheim  museum. see, she likes art, and i like funny words. 
phoebe| what does she mean by hh? 
chandler|  it means we're holding hands. 
phoebe| are you the cutest? 
chandler| i'm afraid i might just be. 
phoebe| you know, what i think is so great that you are totally into this person and yet for all you know she could be like 90 years old, or have two heads, or. it could be a guy. 
chandler| okay, it's not a guy, all right, i know her. 
phoebe| it could be like a big giant guy. 
joey|  and monica kneed me in the back. what's going on? 
phoebe| we were just wondering if chandler's girlfriend is a girl. 
joey| oh, well. just ask her how long she's gonna live. women live longer than men. 
chandler| how do you not fall down more? 
phoebe| okay, ask her 'what is her current method of birth control?' 
chandler|" all right.  ""my husband is sleeping with his secretary."" she's married!  "
phoebe| well at least we know she's a woman. 
chandler| i can't believe she's married. 
joey| aw, man i'm sorry . this must be very tough for ya, huh .   
monica| so, i read this article in the paper the other day that says you're not supposed to throw rice at weddings, because when pigeons eat rice it kills them. 
richard| oh, that's why you never see pigeons at sushi bars.(they both start laughing at richard's poor joke) see, we're having fun. 
monica| oh, absolutely. yeah, you know i'm not even thinking about that thing that we're not supposed to think about. 
richard| neither am i.    
ross| hey, there.  
rachel| hi. 
ross| are you all right? 
rachel| yeah, when i was in the bathroom i saw the window that i crawled out of at my wedding, and god, i just started thinking that i shouldn't be here, you know i shouldn't, people are going to be looking at me and judging me and, and thinking about the last time. 
ross| sweetie, it's be gonna okay, all right. it's a wedding, generally people focus on the bride. 
rachel| god i know, you're right.   
wedding planner| all rightie, everybody look at me. good. all right, its time. bridesmaids and ushers let's see two lines, thank you. 
rachel| okay, i'll see you after the thing. 
ross| okay, good luck  
rachel| thank you, okay, okay.      commercial break   
rachel| why the hell didn't you tell me! 
ross| i'm sorry. what was i supposed to do stand up and shout 'hey, rachel, your butt is showing!' 
rachel| oh my god this is sooo humiliating. i think the only thing that tops that was, was, was when i was in the eight grade and i had to sing the copa cabana in front of the entire school. i think i got about two lines into it before i ran and freaked out. oh my god, my entire life is flashing before my eyes. 
ross| rach, hey look, i remember that, it wasn't so bad. 
rachel| oh ross, would you stop, you got me, i'm dating you. 
mr. wineburg| rachel! 
rachel| oh hi, mr. wineburg, hi mrs. wineburg. 
mr. wineburg| it's so wonderful to see you again, my dear, in fact i hardly expected to see so much. 
mrs. wineburg| you told me you didn't see anything. 
mr. wineburg| i tell ya a lot things! 
mrs. wineburg| well it's wonderful to have you up and about, again, dear. 
mr. wineburg| stay well. 
rachel| okay, now that is the third time someone has said something like that to me today. 
mindy|  rach! rach! 
rachel| oh, hi! 
mindy| oh my god, i'm married! 
rachel| i know. 
mindy| i'm mrs. dr. barry hunter hyphen farber. 
rachel| oh honey, i'm so proud of you, min. 
barry|  min. oh rach, you're still here, at our wedding, they were packing up the chopped liver about now. 
rachel| yeah, i love that story. um, i got a question for you guys. why do people keep is saying that is good to see me up and about? 
mindy| well uh, after you ran out on your wedding, barry's parents told people that you were sort of....insane. 
rachel| insane! 
mindy| ...from the syphilis. 
rachel| what?! 
barry| yeah, what are they gonna say you didn't love me anymore. come on.   
joey| angela? joey tribiani. listen, what are ya doing tonight. i know your seeing that guy i was thinking maybe you could bring him.....hello? hello? (picks up a statue of an indian and walks into  his room)   
phoebe| aren't you gonna answer her, that's like the tenth bing-bong message she sent. she wants to know what's wrong? 
chandler| what's wrong? what's wrong? you're married that's what's wrong.   
phoebe| oh, my. 
chandler| what? 
phoebe| she wants to meet you in person. 
chandler| hey, look, phoebe i wanted to meet her in person too, okay, but she's married, she has a husband. 
phoebe| what if the husband person is the wrong guy, and you are the right guy. i mean you don't get chances like this all the time, if you don't meet her now, you're gonna be kicking yourself when your 80, which is hard to do, and that's how you break a hip. 
chandler| okay, i'll do it! 
phoebe| oh, yeah! okay! great! go, man, go put on your shoes, and, and march out there and meet her!  oh, wait, no, no you have to take a shower, 'cause, eww.  no, you know what you have to answer her, answer her first.  no, no, you know what make some coffee 'cause its too much. (chandler walks slowly into the kitchen)    
monica| okay, one more, please. come on, i'm gonna get it in this time, i will. 
richard| okay, last chance. (monica throws the candy and hits some woman in the back of the head, richard turns around and says) again, i'm sorry. 
monica| you know what, maybe i don't need to have children. you know maybe i just think i do because that is what society, and by that i mean my mom, has always convinced me that i... i do, i have to have children, i'm sorry, i just do. 
best man|  yo! can i have your attention, please, best man, making a toast here. thank you.  i remember when barry got home from his first date with rachel... 
all| what?! 
best man| what,  you hired the same band i can't use the same speech. (gets a 'da-doom-chesh' from the drummer) thank you, thank you very much. anyway, i wish you both a wonderful life together. and rachel... 
rachel| what. 
best man| no, no, no now in all seriousness, its not a lot of women would've had the guts to come back here tonight, and even fewer, who would do it with their asses hanging out!  
ross|  uh, i like to, uh, to add something to that... 
rachel| why are you adding, why are you adding, why are you adding, why are you adding? 
ross| most of you don't know me, i'm rachel's boyfriend. 
rachel| oh dear god. 
ross| ross, uh and uh, i'd just like to say that it did take a lot of courage for rachel to come here tonight. and, uh, for the record she did not run out on barry because she had syphilis.  what are you doing i'm serious. uh, the reason she walked out on, on barry is simply that she didn't love him, which incidentally worked out pretty well for me  cheers. 
rachel|  she you in the parking lot. 
