amber| oh drake. 
dr. remore| i'm sorry amber. it's just like brad to have to have the last word.   
ross| i'm sorry i'm late, what happened? 
monica| we, we just wanna see the end. 
amber| i want you drake. 
dr. remore| i know you do but you and i can never be together that way. 
amber| what? 
dr. remore| there's something i never told you amber. i'm actually your half- brother.   
rachel| so what happens next? 
 joey| well, i get the medical award for separating the siamese twins. then amber and i go to venezuela to meet our other half-brother, ramone. and that's where i find the world's biggest emerald. it's really big but it's cursed. 
chandler| god that is good tv.  opening titles    
 chandler| phoebs, play with meeee. 
phoebe| no. this game is grotesque. twenty armless guys joined at the waist by a steel bar, forced to play soccer forever. ahh, hello, human-rights violation. 
 chandler| ya know phoebs, don't feel so bad for 'em. after they're done playing, i break out the little plastic women and everybody has a pretty good time. 
phoebe| why don't you play with your roommate? 
chandler| ah he's a, he's not a big fan of foosball. 
phoebe| uh oh, ooh, are we not getting along with the new boy? 
chandler| no he's, he's alright, just uh, he spends most of his time in his room. 
phoebe| maybe that's because you haven't taken the time to get to know him. let's remedy that, shall we? 
chandler| we don't need to remedy that. 
phoebe| oh yeah, it'll be fun.  
eddie| what was that? 
 phoebe| hi, um, i just thought that it would be fun if the three of us had some beers and got to know each other. 
eddie| yeah alright, that sounds alright. 
phoebe| oh good, ok. oh nooo, i have to go because i'm late for my um, green eggs and ham discussion group. um tonight it's why he would not eat them on a train. have fun bye. 
chandler| that was so lame. 
phoebe| i know, yeah. ok, talk to him.  
chandler| so, you uh, you think that speed racer guy gets a lot of tickets er?   
eddie| that's good, that's good. so, so, so who broke up with who? 
 chandler| what're you kidding? i broke up with her. she actually thought that sean penn was the capital of cambodia. 
eddie| that's good man, when everybody knows that the uh, the capital of cambodia is uh... 
chandler| well it's not sean penn. 
 eddie| not sean penn. alright, i, i've got a funny one, alright. my last girlfriend tilly. ok, we're eating breakfast, right, and i made all these pancakes, there was like 50 pancakes right. and all of the sudden she turns to me, alright, and she says, 'eddie.' i say, 'yeah,' she says, 'eddie, i don't want to see you anymore.' and it was literally like she had reached into my chest, ripped out my heart, and smeared it all over my life, ya know. and now there's like this incredible abyss, ya know, and i'm falling and i keep falling and i don't think i'm ever gonna stop.  uh, wasn't such a funny story, was it?    
 phoebe| and a crusty old man said i'll do what i can and the rest of the rats played moroccas. that's it, thanks, good night. 
richard| phoebe's got another job, right? 
 rachel| great set tonight phoebs. 
phoebe| i know. 
ross| well, we should probably get going. 
richard| um, we should go too, i got patients at 8 in the moring. 
 monica| ya know, i was thinking. ya know how we always stay at your apartment? well, i thought maybe tonight we'd stay at my place. 
richard| i don't know, i don't have my jammies. 
monica| well, maybe you don't need them. 
ross| my baby sister, ladies and gentlemen. 
monica| shut up, i'm happy. 
phoebe| oh, this is so nice. alright i have to make a speech. i just wanna say that of all the guys that monica has been with, and that is a lot, i like you the best. 
richard| oh, thank you phoebs. that's very sweet. 
phoebe| ok. 
 richard| hear that? she likes me best, and apparently there've been a lot. 
monica| not a lot, phoebe's kidding, phoebe's crazy. 
rachel| phoebe's dead.    
tilly| hi. 
chandler| hi. 
 tilly| i'm looking for eddie minowick. 
chandler| oh, uh, he's not here right now, uh, i'm chandler, can i take a message, or, or a fishtank? 
tilly| thanks. 
chandler| oh, oh, c'mon in. 
 tilly| i'm tilly. 
chandler| oh. 
tilly| i gather by that oh that he told you about me. 
chandler| oh yeah, your uh, name came up in a uh, conversation that terrified me to my very soul. 
 tilly| he's kind of intense huh? 
chandler| yes. hey, can i ask you, is eddie a little... 
eddie|  
chandler| bit country? c'mon in here you roomie. 
eddie| hello tilly. 
tilly| eddie, i just came by to drop off your tank. 
eddie| that's very thoughtful of you. it's very thougtful. 
tilly| well, ok then. i'm gonna go. bye. 
eddie| bye-bye. 
chandler| bye.   
chandler| so, we gettin' a fish? 
eddie| you had sex with her didn't you?   
joey| phoebs, check it out, check it out, check it out, check it out. 
phoebe| oh, ooh, soap opera digest, oh that's one of my favorite digests. 
joey| page 42, page 42, page 42. 
phoebe| ok, ok, ok. ooh, hey 'new doc on the block, days of our lives' joey tribbiani.' ooh, cool picture. 
joey| ooh, i look good. 
 phoebe| hey is this true, that you write a lot of your own lines? 
joey| uh, well, kinda yeah. like, remember last week when alex was in the accident? well the line in the script was, 'if we don't get this woman to a hospital, she's going to die.' but i made it, ' if this woman doesn't get to a hospital, she's not gonna live.' 
phoebe| ohh, ok, i see what you did there. aren't you afraid though, that the writers are gonna be kinda mad when they read this? 
joey| huh? never really thought about the writers. the scripts just kinda come to my house. but you know what? this makes me look good, which makes the show look good, which makes the writers look good so how could they be mad about that?   
writer| makes up most of his lines. son-of-a-. yeah, well, write this jerkweed.   
joey| i fall down an elevator shaft? what the hell does this mean, i fall down an elevator shaft? 
delivery guy| uhh, i don't know, i just bring the scripts. 
joey| they can't kill me, i'm francesca's long lost son. 
 delivery guy| right. could you sign this? 
joey| no. no way, i'm not signing that. 
delivery guy| i don't think that's gonna affect the plot of the show. 
joey| how can they do this to me? 
delivery guy| er, uh, i'm just gonna go. sorry.    
 monica| well it wasn't that many guys. i mean, if you consider how many guys there actually are, it's a very small percentage. 
rachel| hey, it's not that big a deal, i was just curious. 
ross| g'night. 
richard| night richard. good luck mon. 
 monica| alright, before i tell you, uh, why don't you tell me how many women you've been with. 
richard| two. 
monica| two? two? how is that possible? i mean, have you seen you? 
richard| well, i mean what can i say? i, i was married to barbara for 30 years. she was my high school sweetheart, now you, that's two. 
monica| two it is. ok, time for bed, i'm gonna go brush my teeth.  
 richard| woah, woah, no wait a minute now. c'mon it's your turn. oh c'mon. ya know, i don't need the actual number, just a ballpark. 
monica| ok, it is definitely less than a ballpark.   
rachel| wow, i am so glad i'm not monica right now. 
ross| tell me about it. so what, what's your magic number? 
rachel| uhhhooo. 
 ross| c'mon, you know everyone i've been with. all, both of them. 
 rachel| well, there's you. 
ross| better not be doin' these in order. 
rachel| ok, uh, billy dreskin, pete carney, barry, and uh, oh, paolo. 
ross| oh yes, the weenie from torrini. 
rachel| oh honey, are you jealous of paolo? oh, c'mon, i'm so much happier with you than i ever was with him. 
ross| really? 
 rachel| oh please. that paolo thing was barely a relationship. all it really was was just, ya know, meaningless animal sex. ok, ya know, that sounded soooo much better in my head.   
chandler| eddie, i didn't sleep with your ex-girlfriend. 
eddie| that's very interesting, ya know, 'cause that's exactly what someone who slept with her would say. 
chandler| this is nuts. this is crazy. she came over for like two minutes, dropped off a fish tank, and left, end of story. 
eddie| where's buddy? 
chandler| buddy? 
eddie| my fish, buddy. 
