monica| do you realize that four weeks from today we’re getting married? four weeks baby!! four weeks!!!
chandler| do you realize you get louder each week?
monica| there’s still so much to do. have you written your vows yet?
chandler| i figured i’d buy those. pat, i’d like to buy a vow. 
monica| sweetie, you know i have no sense of humor when it comes to the wedding.
chandler| right. so uh, have you written yours yet?
monica| no! but i know exactly what i’m going to say.
chandler| do you happen to know what i’m going to say?
monica|  let’s just do it right now. okay? it won’t be hard. just say what’s in your heart. (she goes back, sits down, and starts feverishly writing.)
chandler|  look at her go! she must love me more than i love her! what’s wrong with me? ooh, don’t open that door. opening credits  
chandler|  there are no words! this should not be this hard!
joey| all right, uh…  oh hey, you’ve done this before ross, well what did you say when you made up your vows?
ross| well with carol, i promised never to love another woman until the day i die. she made no such promise.
chandler| i’m so pathetic! monica knows what she wants to say! you should’ve seen her. writing, writing, writing!  
rachel| monica what? 
phoebe| what?!
rachel| what is the emergency?!
monica| you have to help me! i’m supposed to be writing my vows and all i have is this! 
rachel| well, i like the pretty little drawing of you in the wedding dress.
monica| thank you.
phoebe| yeah, except your breasts look kinda small. 
monica| those are my eyes! those are my breasts. 
phoebe| oh! yeah!  
ross| well, why don’t you just start with something simple. like umm, monica from the moment i met you, i knew i loved you.
chandler| yeah, i’m not sure i can do that.  
ross| ...everyone, this is chandler!
fat monica| hi, i'm ross's little sister.
chandler|  okay. 
rachel|" okay. okay. okay. umm, maybe you can start with, ""chandler, even though we were friends; there was a part of me that always knew i wanted more.""  "
chandler| all right, there’s a nuclear holocaust, i’m the last man on earth. would you go out with me?
monica| ennnh.  
monica| ooh, are we allowed to lie in the vows?!
phoebe| well maybe you don’t talk about your feelings back then. maybe you just say something about y’know all the things that he’s taught you. like…  or all the things you taught him.  woman on. they're in monica and rachel's apartment and monica has just drawn a diagram of 
monica| now everybody knows the basic erogenous zones. (she starts labelling them) you got one, two three, four (chandler is shocked to find out there’s more than three), five, six, and seven!
chandler|  that’s one?
monica| it’s kind of an important one!
chandler| oh, y’know-y’know what, i was looking at it upside down.
rachel| well, y’know, sometimes that helps. (she realises what that could’ve meant.)
monica| all right. umm, you could uh start out with a little 1, a 2, a 1-2-3, 3, 5, a 4, a 3-2, 2, a 2-4-6, 2-4-6, 4,  2, 2, 4-7, 5-7, 6-7, 7 …7..…7…7-7-7-7-7-7-7-7-7-7-7-7…! (they both lean back on the couch satisfied.) 
joey|" oh, i got it! how about saying something like, ""monica…"
chandler|  monica…
joey|" ""…when i look back over our time together…"""
chandler|  yeah?
joey| well, i can’t do everything! look back over your time together.   
phoebe| oh, look, twins. hi, guys. oh, cute, cute.
monica| no fair. i don't even have one. how come they get two?
chandler| you'll get one.
monica| oh yeah? when?
chandler| all right. i'll tell you what. when we're 40, if neither one of us are married, what do you say you and i get together and have one?
monica| why won't i be married when i'm 40?
chandler| oh, no, no. i just meant hypothetically.
monica| ok, hypothetically, why won't i be married when i'm 40?
chandler| no, no, no.
monica| what is it? is there something fundamentally unmarriable about me?
chandler|  uh, uh.
monica| well?
