chandler| hey! ready to go?
ross| oh yeah, let me just finish this.
joey| hey ross, check this out!  yeah, i can't do that!
chandler| what are you doin'?
ross| have you seen this? it's a new alumni website for college! it's cool! you can post messages for people, let everyone know what you're up to.
chandler| great, a faster way to tell people that i'm unemployed and childless .
ross| it's actually kinda interesting to find out what people are doing... remember andrea rich?
chandler| the tall girl who wouldn't sleep with you?
ross| uh uh... well, her internet company went under and she lost an ear in a boating accident... 
chandler| bet she'd sleep with you now... 
ross| no... i already e-mailed her.
chandler|" let me see what you wrote about yourself: ""doctor paleontology, two kids... ""  you split with carol because you have different interests?... i think you split with carol because you've one very similar interest!"
ross| you know what? i'm gonna finish this later, ok? let me just grab my coat.
joey| hey! 
ross| 
chandler|" maybe we finish this for him!  ""also i cloned a dinosaur in my lab. she's now my girlfriend. i don't care what society says. it's the best sex i've ever had""... aaand send!"
joey|  no, no, no... what do... you can't do that to him!
ross|  alright, let's go!
joey| dude! 
ross| i think you made it clear you cannot be trusted with the ball inside the house!
joey|  opening credits 
rachel| hey! how was basketball?
joey| oh, it was a lot of fun right up until chandler got a finger in the eye!
rachel| oh, no! who did that?
joey| chandler... hey... 
rachel| she was just crawling around and she found him, so i just let her sleep with him. that's all right? isn't it?
joey|  oh, yeah... of course... yeah... it's a stuffed animal... you know... it's for kids... not for adults... i know that!
rachel| joey... are you sure? i mean, i know how much you love him!
joey| rachel... let's be clear on this, ok? i do not love hugsy. i like him a normal amount... 
rachel| all right... oh, emma loves him!
joey| why wouldn't she? he's a wonderful person! 
phoebe| hi.
monica| hey phoebe... how you doin'? you feelin' better?
phoebe| breaking up sucks! oh, i really miss mike!
chandler| oh, i'm so sorry!
phoebe| oh god, i tried everything to make myself feel better. i even tried writing a song about it... but... i can't think of anything that rhymes with aarrgghh!!  hey monica, i really need your help getting through this... 
chandler| you're not gonna need my help?
phoebe| well no, when i get to the point where... you know... i'm ready to hear cruel mocking jokes about mike... i'm gonna come to you.
chandler| oh good, 'cause i've already thought of 3... 4! i've just thought of a fourth 
phoebe| ok. i mean i know i did the right thing. you know, mike never wants to get married and i shouldn't be in a relationship that has no future... but... pretty soon i'm gonna miss him so much. i'm gonna wanna see him again and you have to stop me from doing that.
monica| ok, you got it!
phoebe|  unless... maybe it's too crazy about this... alright so... you know, there is no future... but that doesn't mean we still can't have fun. you know what? forget what i said.
monica| really? if that's what you want... 
phoebe| that was a test and you just failed.
monica| damn it! rookie mistake! 
ross|  i have sex with dinosaurs??
chandler| i believe i read that somewhere!
ross| that only is not funny, it's physically impossible! ok? depending on the species i'd have to have a six foot long...   it's not funny!!
chandler| i respectfully disagree.
ross| i can't believe you put that on my alumni page!
chandler| who cares? nobody reads those things
ross| you'd better hope not because i just read what you put on your page today.
chandler| i don't have a page.
ross| oh oh oh! i respectfully disagree!! 
joey| look at you, all sweet and innocent, sleeping like an angel...  with emma's chubby little hands wrapped around ya. 
rachel| : step away from the crib, i have a weapon!
joey| it's okay, it's okay rach, it's me. put down the scrunchy.
rachel| what are you doing?
