ross| i mean, i don’t feel like i even have a girlfriend anymore.
rachel| you want me to just quit my job so that you can feel like you’ve got a girlfriend?
ross| is this about mark?
rachel|  oh my god.
ross| okay, it’s not, it’s not.
rachel| oh my god. i cannot keep having this same fight with you ross! look, urrgh, maybe we should take a break.
ross| fine, you’re right. let’s ah, let’s take a break, (goes to the door) let’s cool off, okay, let’s get some frozen yoghurt, or something.. 
rachel| no. a break from us.  
rachel| then, we had this big, stupid fight, and i said i wanted to take a break, i don’t want to take a break.
ross|  i’ve been thinking, this is crazy, i mean don’t, don’t you think we can work on this? 
mark| hey, what do you want to drink?
ross| who’s that?
rachel| nobody.
ross| is that mark?
rachel| umm, honey, look he just came over to....
ross| yeah! got it!  
chloe| hey, come dance. what? are you married? ‘cause that’s okay.  the next morning  
monica| hey.
rachel| hey.
monica| how’s the big anniversary dinner?
rachel| well, we never actually got to dinner.
monica| ohhh, nice.
rachel| no, we kinda broke up instead.
monica| what?! (she accidentally starts the blender without the lid on it and fruit flies everywhere.)
rachel|  god, monica it’s on the ceiling.
monica| that’s okay, this is more important than fruit  on my ceiling! you broke up?!
rachel| yeah, but it’s okay, because when ross left mark came over.
monica| oh no!! 
rachel| no.
monica| rachel, you and mark?!
rachel| no, no-no, it’s okay, calm down. mark and i talked, and i realised how much i love your stupid brother, and, yeah, we got our problems, but i really want to make it work.  
chloe|  morning!  opening credits 
rachel|  hi, it’s me. i’ve been trying to reach you all night. i feel awful. please, ross, you gotta know there is nothing between me and mark. this whole break-up thing is just stupid. 
ross| yeah!!
rachel| eh, i’m just so sorry i put you through it. and, i y'know, i don’t want to get back together over a machine.
ross| na-huh.
rachel| so, i love you.
ross| i love you.
rachel| and y'know what, i’m gonna, i’m gonna go to bed now, but ah,
on my way to work tomorrow morning, i’m gonna stop by around 8|30.
ross| okay. 
rachel| bye. 
ross| chloe, chloe how’s it coming?!!
chloe|  hey, what kind of puppy do you think i should get?
ross| umm, oh, hey, i don’t know. how about a big one?
chloe| but my apartment is so...
ross| well then a small one!! listen, let’s, we kinda have to get going!
chloe| wait! where’s my shoes?
ross| you, you sure you need shoes?  okay. (reaches down and picks up a shoe)
chloe| do i know why we’re rushing?
ross| yeah, y'know the ah, the girlfriend i told you about last night?  well it turns out she ah, she wants to get back together with me. oh, i found it!! 
chloe| that’s so great for you guys!
ross| yeah! 
chloe| you must be so happy!
ross| yes, yes i am, one of the many things i’m feeling. well.... (picks up her coat)
chloe| good luck, with your girlfriend. 
ross| oh, thank you. (she goes to kiss him, but he holds her coat up between their faces to stop her.) hey, hey. (opens the door, sees rachel, and hides chloe behind the door) rachel!!!!
rachel| hi. ohhh, you got my message.
ross| yeah, oh hey, you are right on time.
rachel| so what do you say? can i be your girlfriend again?
ross| yes, you can, very much. 
ross|   
phoebe| hey!
monica| hey.
phoebe| hey, why are you mopping your ceiling?
monica| oh, there’s banana on it.
phoebe| wow, i have the spirit of an old indian women living in mine.
monica| so then you know? 
phoebe| the mailman was downstairs, so i brought up your mail.
