chandler|  hey!
joey| hey!
chandler| hey-hey-hey. so what happened? a forest tick you off?
joey| no. y'know how we’re always saying we need a place for the mail.
chandler| yeah!
joey| well, i started building one. but then i decided to take it to the next step.
chandler| you’re building a post office?
joey| no, an entertainment unit, with a mail cubby built right in. it’s a one day job, max.
chandler| okay.  my word! those are snug.
joey| oh yeah. these are my old work pants, sergio valente’s. (chandler goes to his bedroom and opens the door. however, only the top half opens, and he trips into his bedroom over the bottom half.)
joey| power saw kinda got away from me there.  opening credits  
rachel|  hey pheebs. 
phoebe| hey!
rachel| any sign of your brother?
phoebe| no, but he’s always late.
rachel| i thought you only met him once?
phoebe| yeah, i did. i think it sounds y'know big sistery, y'know, ‘frank’s always late.’
rachel| well relax, he’ll be here.
phoebe| no, i know, i’m just nervous. y'know it’s just y'know mom’s dead, don’t talk to my sister, grandma’s been sleeping a lot lately. it’s like the last desperate chance to have a family, y'know, kinda thing. you’re so sweet to wait with me.
rachel| well, actually gunther sent me. you’re not allowed to have cups out here, it’s a thing.  
chandler| does anyone else think david copperfield is cute?
monica| no, but he told me, he thinks your a fox.
chandler| all right, janice, likes him. in fact she likes him so much she put him on her freebie list.
joey| her what?
chandler| well, we have a deal, where we each get to pick five celebrities that we can sleep with, and the other one can’t get mad.
ross| ah, the heart of every healthy relationship. honesty, respect, and sex with celebrities.
monica| so, chandler, who’s on your list?
chandler| ah, kim basinger, cindy crawford, halle berry, yasmine bleeth, and ah, jessica rabbit.
rachel| now, you do realize that she’s a cartoon, and way out of your league?
chandler| i know, i know, i just always wondered if i could get her eyes to pop out of her head.
joey| hey, monica, who would yours be?
monica| first, i need a boyfriend, then i can have a list.
joey| it’s just a game mon. (makes a ‘can-you-believe-her’ face to the rest of the gang.) rach, how about you?
rachel| oh, i don’t know, i guess, chris o’donnel, john f. kennedy, jr., daniel day lewis, sting, and parker stevenson.
ross| spiderman?
rachel| hardy boy.
chandler| peter parker.
ross| thank you.
rachel| what about you honey, who would be on your list?
ross| well i-i-i, that kind of thing requires some serious thought. first, i’ll divide my perspective canidates into catergories....
chandler|  what a geek!
phoebe|  everbody this is frank! this is my half-brother frank.
all| oh, hi.
phoebe| this is everybody. this is ross.
frank| how are you?
ross| hey.
phoebe| chandler.
chandler| hi.
frank| hi.
phoebe| joey.
joey| hey-hey!
frank| hey.
phoebe| this is monica.
frank| whoa!
phoebe| and this is rachel.
rachel| hi!
frank| whoa!!
phoebe| i’m gonna get coffee.
frank| hey, how do you guys get anything done?
chandler| we don’t, really.
rachel| well, so, now, do you guys have a lot of big plans?
phoebe| oh yeah! yeah, no, we’re gonna connect, y'know bond, and everything.
frank| yeah, i was thinking that maybe we could go down to time square and pick up some ninja stars. and, oh, um, my friend larry, he wants me to take a picture of a hooker.
chandler| you know, we don’t really take advantage of living in the city.
joey| i know.  comes out the other side really close to chandler’s head. chandler then rushes out to 
joey| oh, i’m sorry. did i get ‘ya?
chandler| no, you didn’t get me!! it’s an electric drill, you get me, you kill me!!
joey| calm down, do you want this unit or not?
chandler| i do not want this unit!!
joey| well, you should’ve told me that before, i’m not a mind reader. hey, we’re out of beer. i’m going to monica’s.
chandler| fine! (goes into his room and slams the door, then he slams the bottom half of the door.) 
monica| hey! where ‘ya headin’ in those pants? 1982?
joey| oh monica, listen, i ah, i saw down at the hardware store, they got those designer tiles on sale. if you ever want to redo the bathroom floor.
monica| why, what’s wrong with my bathroom floor?
joey| nothing. it’s just old and dingy, that’s all.
monica| i highly doubt that. 
joey| oh yeah. if you ah, move your hamper, you see what color the tile used to be.  yeah.
monica| i can’t live like this! what are we gonna do? what are we gonna do?
joey| relax. here hold this . this old stuff just comes right off. (he bends down to try and lift some tile right in the middle of the floor, in his tight pants.)
monica| that’s a little more than i wanted to see.
joey|  aw! look at that, every inch of this stuff is glued down. it’d take forever to pry this up. you should ah, you should just leave it. 
monica| i can’t leave it! you gouged a hole in my dingy floor. (joey places the toliet brush and holder over the hole, which is in the middle of the floor.)
joey| eh! there you go.
monica| you know that’s nice, y'know we could put it back there after the surgeons remove it from your colon! 
phoebe|  oh, ew!
frank| what?
phoebe| yeah i know what i wanted to ask you. um, can you roll your tongue? because i can, and my mom couldn’t, and i thought y'know, i figured that was something i got from our dad.
frank| what, wait, you mean like this? 
phoebe| yeah, yeah. you can do it to. 
frank| your not doing it.
phoebe| oh right, yeah okay, my mom could, and i can’t. we don’t have that....
frank| when’s your birthday?
phoebe| feburary 16th.
frank| i know a guy who’s the 18th.
phoebe| wow, that’s close. when’s yours?
frank| october 25th.
phoebe| that’s the same month as halloween. so, um, what kinda things do you like to do at home?
frank| melt stuff. 
ross| okay, i’ve got three of my five.
rachel| three of your five, what?
ross| celebrities i’m allowed to sleep with.
rachel| oh my god! you are giving this a lot of thought.
ross| yeah, it’s hard okay, i only have two spots left.
chandler| all right, so who do you got it narrowed down to?
ross| okay, elizabeth hurely....
chandler| oooh-hoo, very attractive, forgiving.
ross| susan sarandon.
chandler| eh, y'know what, she’s to political, she probably wouldn’t let you do it, unless you donated four cans of food first.
ross| and!! isabella rosselini.
chandler| ooh-hoo. very hot, very sexy. but ah, y'know she’s too international, y'know she’s never gonna be around.
rachel| so?
chandler| so, you gotta play the odds, pick somebody who’s gonna be in the country like all the time.
rachel| yeah, ‘cause that’s why you won’t get isabella rosselini, geography. 
phoebe| okay so, by melting, you meant melting.
frank| yeah.
phoebe| so is it like art?
frank| yeah, you can melt art. hey, can i use your phone?
phoebe| um, yeah sure. why you wanna call your mom?
frank| no, i wanna melt it.
phoebe| oh, well um, not right now. y'know i’m just gonna go to bed, i think the fumes are giving me a headache.
frank|  yeah!
phoebe| g’night, bro.
frank| g’night.
phoebe| here.  y'know, just in case.
frank| oh, excellent.   commercial break   
monica| what kind of karate is that?
phoebe| no kind. he just makes it up.
monica| so how’s it going with you guys?
phoebe| so far, it kinda blows. i don’t know, i just thought y'know that he’d feel more like a brother y'know, like you and ross, just like close and connected and....
monica| oh honey, we’re close now but you-you wouldn’t believe the years of-of nugies, and wedgies, and flying wedgies, and atomic wedgies, and....(phoebe shakes her head like she doesn’t understand) that’s where the waistband actually goes over your head. 
phoebe| ah!!
monica| oh, we used to drive each other crazy playing the shadow game.
phoebe| oh, how do you play the shadow game?
monica| oh, how do you play the shadow game?
phoebe| i just asked you.
monica| i just asked you.
phoebe| i don’t have time for this.
monica| no, that is what the game is.
phoebe| which you just gave up really quickly.
chandler|  have you seen joey?
monica| what’s the matter?
chandler| oh, just this! (turns around and has a paint lid stuck to the back of his pants.) y’know what it’s my fault really, because the couch is usually where we keep the varnish.
joey|  hey, does somebody wanna hand me one of those tiles.
chandler| what’s going on?
monica| he’s retiling my floor. 
chandler| yo!! spackel boy! get up!
monica| ah-ah-ah, now you started this, you will finish it.
chandler| he started mine first!
phoebe| build the unit cinderelly, lay the tile cinderelly. 
frank| whoa! big octopus.
phoebe| yeah.  oh my god, i totally forgot!  but, i have company.  yeah, no look, that’s all right i’ll come in.’ (hangs up phone) um, frank, i’m really sorry but i have to go to work. it’s-it’s one of my regulars and he’s insisting that i do ‘um.
frank| hey, what kind of work do you do?
phoebe| oh! i’m a masseuse. i give people massages and stuff.
frank| you-you work at one of those massage parlors?
phoebe| well, y'know we don’t call it that, but yeah!
frank|  wow! that’s wild! no, i had no idea.
phoebe| all righty. i’ll be back in-in a little bit. unless you wanna come with me?
frank| you mean like watch?
phoebe| no, no, you can get one yourself. it’ll be on the house! y'know what are big sisters for?
frank| well, i don’t think this, y'know.
phoebe| no, no, no, i wouldn’t do you myself, i mean that would be weird. yeah, no, i’ll get one of the other girls to do it. oh, this will be so much fun! hey! are you excited?
frank| yeah! hey, do monica and rachel work there? 
monica| it’s beautiful! it’s like the first bathroom floor there ever was.  whoa! are you going in there for?
chandler| what, like a number?
ross|  hey! 
chandler| hi! bye! 
ross| okay, i’m done with my choices, these are final. (holds up a little card)
rachel| well, it’s about time.
joey| ooh, very official.
ross| oh, yeah, well y'know chandler printed it up on his computer.
monica| and who laminated it?
ross| that would be me.
rachel| all right let me see.  uma thurman, winona ryder, elizabeth hurely, michelle pfieffer, and dorothy hammel? 
ross| hey, it’s my list.
rachel| okay honey, you do realize she only spins like that on ice.  
frank| ow!-ow!-ow! ow! ow! ow! ow! ow! ow! y'know, ow!
phoebe| hey!-hey! what’s going on?
frank| she broke my arm.
girl| he touched my fanny.
frank| no, she touched mine first!
girl| that’s my job!
frank| so wait, what’s the deal here, i can have sex with you, but i can’t touch you?
phoebe and girl| ewww!!!
phoebe| you can’t have sex with her!
girl| what’d you think i was, a hooker?
frank| no, your a masseuse, it’s cool, i’m not a cop.
phoebe| okay, jasmine, can you, can you ask mr. whiffler if he can wait for like five minutes.
jasmine| fine.  i don’t like you!! 
phoebe|  so that’s what you thought i did!! god! that’s not what i do!
frank| wait that’s-that’s, what that’s not what you do?
phoebe| nooo! why would you think that?
frank| i don’t know, i mean, y'know, this is the city y'know, i just, i mean, i don’t know.
phoebe| whatever, it’s the perfect end to the perfect weekend anyways.
frank| oh, wait, no your right, no it was perfect and i can’t believe that i screwed it up so bad.
phoebe| you really thought it was perfect?
frank| well, no, maybe-maybe it wasn’t perfect, but y'know it was pretty cool, y'know, ‘cause we had all those great talks y'know.
phoebe| yeah, um, which ones in particular were great for you?
frank| well y'know about the tongue thing, y'know, and how i told you about my likes and my dislikes...
phoebe| i don’t....
frank| how-how i like to melt stuff, and how i dislike stuff that doesn’t melt.
phoebe| right, okay, um-mm.
frank| yeah, y'know i feel like i can really talk to you ‘cause y'know you’re my sister, y'know.
phoebe| yeah, i guess i do, yeah.
frank| then i go feel your friend up and make you mad at me.
phoebe| well, i-i wasn’t hopping mad, y'know.
frank| you hopped a little bit. yeah, i really sorry.
phoebe| okay. all right, this is my favourite part of the weekend, right now, this.
frank| this?
phoebe| uh-huh.
frank| oh come on we went, we went to time square, we found ninja stars, i almost got arm broken by a hooker...
phoebe| she wasn’t a hooker.
frank| well, when i tell my friends about her she will be.   
chandler| okay, on three. one....two....
joey| why don’t we just go on two.
chandler| why two?
joey| because it’s faster.
chandler| yeah, i coulda counted to three like four times without all this ‘two’ talk.
rachel| oh!
joey| all right, but in the future...
ross| okay!! okay!!
rachel| come on!
