rachel| here you go pheebs. who else wants one of my special homemade brownies? 
chandler| i will have one.  
chandler| okay, i’m not gonna have one.
ross| neither will i. 
phoebe| no, no, it’s just my tooth.
chandler| all right i’ll have one. 
ross| so what’s a matter, you need a dentist? i’ve got a good one.
phoebe| no thanks, i have a good one too. i just, i, i can’t see him.
chandler| see that is the problem with invisible dentists.
ross| why? why can’t you go to him?
phoebe| because, every time i go to the dentist, somebody dies.
chandler| that is so weird, because every time i go to the dentist, i look down the hygienist’s blouse.
rachel| phoebe, what? umm...what?!
phoebe| yeah, yeah, first there was my aunt mary, and then there was umm, john, my mailman, and then my, my cowboy friend ‘albino bob’.
rachel| and all these people actually died?
phoebe| yes, while i was in the chair! that’s why i take such good care of my teeth now, y'know, it’s not about oral hygiene, i floss to save lives!
ross| pheebs, come on, you didn’t kill anybody, these people just happened to die when you went to the dentist. it’s, it’s, it’s just ah, a coincidence.
phoebe| well tell that to them. oh! you can’t, their dead. opening credits 
ross| thanks, gunther. (takes the plate gunther serves him and rachel comes up and kisses him)  umm, can i get a napkin too?
gunther| oh, like you don’t already have everything.
phoebe| 
rachel| phoebe, your in pain, would you just go to the dentist, just go.
phoebe| all right, fine, fine, but if you’re my next victim, don’t come back as a poltergeist and like suck me into the tv set.
rachel| i promise.
phoebe| although, don’t feel like you can’t visit.
joey|  hey, is, is, is chandler here?
ross|  no, no he’s not.
monica| you guys, joey just saw janice kissing her ex-husband.
ross| what?  so what are you going to do? i mean how, how are you going to tell chandler?
joey| well, i was thinking about that and i, i think the best way would be, to not.
rachel| joey, you can’t keep this to yourself, if you know about this, you have to tell him.
joey| it’ll kill him. i mean it’ll, it’ll just kill him.
phoebe| well, you could wait ‘til i go to the dentist, maybe i’ll kill him. 
joey|  ewww! ugly naked guy is using his new hammock. it’s like a play-doo fat factory. 
phoebe| well, i’m going to the dentist, so listen, okay, just be on the look out for anything that, that, that you can fall into, or, or that can fall on you, or... all right, just look out! okay, and um, i also just wanna, i just wanna tell you all that um...... 
ross| okay, i have a problem i have to go into work for a few hours, some kids messed up the homo sapien display.
joey| what did they do?
ross| well, they painted over the word ‘sapien’ for one thing, then they rearranged the figures, let’s just leave it at that.
monica| so, do you want me to watch ben for you?
ross| yes, that’s what i was going to ask, thank you.
rachel| whoa! wait! hello! what about me?
ross| you? you! want to watch ben? (in the background monica mouths ‘don’t worry, i’ll be here the whole time.’ to ross.) yes! that’d be great, no, i just wanted to ask monica, because i know how empty her life is. (monica sarcastically mouths ‘yeah!’ and holds up her thumb.)
joey| hey-hey, ross?
ross| yeah.
joey| i’ve got a science question.
ross| hmm?
joey| if the homo sapiens, were in fact ‘homo-sapien’, is that why there extinct?
ross| joey, homo sapiens are people.
joey| hey-hey, i’m not judging. 
rachel|  spoon. come on! all right, y'know what i think he’s bored.
monica| here. ben, do you wanna play the airplane game, do you wanna show rachel? come here.  we’re gonna do something fun. okay. (throws ben up in the air a little bit and catches him) weee!! (moves into the living room and does it again) weee!! (starts to walk back into the kitchen as she does it again, and hits ben’s head on that wooden beam across the ceiling.) 
monica|  who’s so brave, you’re so brave, yes you are, you’re so brave.
rachel| okay. okay honey, he’s fine, he’s fine, let’s just put him down. come here, ben.  how could you do that to him!! ross trusted me, what is he going to say?!
monica| he’s not gonna say anything, because we’re not gonna tell him.
rachel| we’re not?!
monica| no we’re not.
rachel| all right, i like that. 
monica| okay.
rachel| so we’re okay, we’re okay, we’re okay, (starts to exam ben) aren’t we? no, we’re not okay, we’re not okay, there’s a bump, there’s a bump.
monica| oh my god! well push it in! push it in!
rachel| i cannot push it in!
monica| okay, we’re gonna need a distraction.
rachel| okay, okay, okay.
monica| i got it!
rachel| okay.
monica| the second that ross walks in that door, i want you take him back to your bedroom and do whatever it is that you do that makes him go,  rweee!!
rachel| or. we could put a hat on his head.
monica| a hat! yes! we need a hat.
rachel| we need a hat..
monica| where are we gonna find a tiny little hat?
rachel| oh, oh, oh, i’ll get ‘rainy day bear’!! 
monica| because he’ll know what to do? (rachel comes out of her room with a bear that’s dressed in a rain suit.) oh my god, you’re a genius!
rachel| oh god, oh god, it’s sowed on though.
monica| give it. give it.
rachel| okay. 
monica and rachel| oh!!
rachel| oh, it’s just like a bloodbath in here today. 
chandler| hey! hold on a minute, hold on a second. do you think these pearls are nice?
joey| i’d really prefer a mountain bike.
chandler| janice’s birthday is coming up, i want to get her something speacial. come in here with me.
joey| whoa, whoa, whoa, wait, whoa. do you ah, want to get her something speacial, get her flowers, get her candy, get her gum, girls love gum.
chandler| that’s a good idea, ‘dear janice have a hubba-bubba birthday’. i would like to get her something serious.
joey| oh, you want something serious. y'know what you should do, you should get her one of those um, barium enemas. those are dead serious.
chandler| all right. look, i’m gonna go in here, and you don’t buy me anything ever. 
joey|  no, no, you can’t, you can’t, okay, you can’t, you can’t buy her pearls, you just can’t, you can’t, you can’t.
chandler| why not?!
joey| oh god. uh, okay, here’s the thing, this is the thing, okay, the thing is...
chandler| what is the thing?
joey| okay. i went down to the ‘mattress king’ showroom and, and i saw janice, kissing her ex-husband.
chandler|  what?
joey| they were in his office.
chandler| well she, she wouldn’t do that, she’s with, she’s with me.
joey| i’m telling you man, i saw it.
chandler| yeah, well, you’re wrong! okay, you’re wrong.
joey| i’m not wrong! i wish i was. i’m sorry. bet that barium enema doesn’t sound so bad now, huh?  
monica| it just makes more sense as an ensemble.
rachel| right.
monica| besides, it takes the focus off the hat.
phoebe|  no! oh! you’re alive! you’re alive!
rachel| see pheebs, i promised you no one would die, didn’t i?
phoebe| yeah, well, we’ll see about that. can i use your phone? i just wanna call everyone i know.
monica| sure, we have no money, go ahead.
phoebe|  ‘hey! you’re not dead! okay, see ya!’
ben| monica.
monica| oh my god! he just said my name! did you hear that?
ben| monica bang!
rachel| okay, i heard that.
monica| did he just say ‘monica bang’?
rachel| uh-huh.
monica| oh my god! he’s gonna rat me out!
ben| monica bang!
monica| oh-ho-ho, sweetie, sweetie, you gotta stop saying that, now. it’s no big deal, it’s not even worth mentioning, you see we all do it all the time. see watch this, ben, ben, ben.  ow, monica bang!  bang, rachel bang! oh, isn’t that fun?
rachel|  look at that!  okay, i’m stopping now.
monica| you okay?
rachel| oh yeah! y'know, if it’s not a headboard, it’s just not worth it.  
janice|  how’s my bing-a-ling?
chandler| ah, i don’t know, you tell me. anything you ah, wanna tell me, because, if you ah, you should, if you, you would, tell me.
janice| why are your eyes so white?
chandler| you tell me! maybe, it’s because i was just fooling with my ex! oh no-no-no-no, no-no-no-no, that was you!!
janice| oh my god!!
chandler| all right!
janice| how did you know?
chandler| joey told me, he saw you two kissing.
janice| in the park?
chandler| no! in his office! how many kisses were there?
janice| just those two!
chandler| wh-wh-why, wh-why, why, why was there kissing!? there should be no kissing!!
janice| oh, i’m sorry honey, i’m so, so,  haaaaa! i’m so, so sorry, i just  haaaaaa! but i, oh what happened was, i-i-i can’t breathe. can you get me a bag, or something?
chandler|  here. 
janice| the receipt.
chandler| i’ll take it! all right look, i gotta know. are you finished with me?  do you still love him?  do you still love me? (janice shakes her head yes) all right look,  i’m gonna need an actual answer here okay, so which is it, him or me? 
janice| i don’t know.
phoebe|  okay. if you’re alive you answer your phone! commercial break 
monica| okay, ben, i won’t tell your daddy that you had ice cream for dinner, if you don’t tell about our little bonking incident.
rachel| monica, number one, i don’t think ben understands the concept of bribery, and number two, i...  what?!
joey| you said number two.
rachel| i also said number one.
joey| i know. 
ross|  hey! everyone.
rachel| hi!
ross| how’s my little boy?
rachel| he’s perfect, he’s never been better.
ross|  what’d you do, take him whaling?
ben| monica.
ross| oh my god, he just said your name, that’s great! good job ben.
ben| monica bang!
monica| oh that’s right, that’s what i’d sound like if i exploded.
phoebe| woo-hoo! the curse is broken! i called everybody i know, and everyone is alive.
joey| uh.
phoebe| what?
joey| ugly naked guy looks awfully still.  
phoebe| oh my god! i killed him! i killed another one! and this curse is getting stronger too, to bring down something that big.
rachel| well maybe he’s just taking a nap.
joey| i’m tellin’ ya, he hasn’t moved since this morning.
monica| all right, we should call somebody.
ross| and tell them what? the naked guy we stare at all the time isn’t moving.
rachel| well, we have gotta find out if he’s alive.
monica| how are we gonna do that? there’s no way.
joey| well, there is one way. his window’s open, i say, we poke him. 
joey| hey! y'know how we ah, save all those chopsticks for no reason we get when we get chinese food?
chandler| yeah.
joey| well, now we got a reason.
chandler| what?
joey| well, we’re fashioning a very long poking device.
chandler| all right.
joey| hey uh, what’s a matter?
chandler| i talked to janice.
joey| oh my god, is she going back to him?
chandler| she doesn’t know. says she loves us both. y'know i woke up this morning and i was in love, well i was happy. y'know it serves me right for buying that twelve pack of condoms. and now i can’t even return them, because she choked on the reciept!
joey| what are you ah, what are you gonna do?
chandler| i don’t know, y'know. what, what, would you do?
joey| well, it doesn’t matter what i would do.
chandler| come on, tell me.
joey| all right, you’re probably not gonna want to hear this but ah, if it was me, and this is just me,  i would ah, i would bow out.
chandler| what? (turns around quickly still ready to throw the dart and joey quickly ducks and hides behind the chair) what are you, what are you talking about?
joey| they have a kid together, y'know. they’re like, they’re like a family, and if, i don’t know, there’s chance they could make that work, i know i wouldn’t want to be the guy who stood in the way of that. are you okay? do you wanna ah, come poke a nude guy?  
ross| well, he’s finally alseep. about that ah, bump on his head?
