chandler|  okay! (joey quickly moves the hockey stick so that he’s scratching his back with it.) listen, i’m gonna be moving out so you will be in charge of paying the rent.
joey| right! and when is that due?
chandler| first of the month.
joey| and that’s every month?
chandler| no, just the months you actually want to live here.
joey| ahhh.
chandler| okay, here is the phone bill. 
joey|  oh my god!!
chandler| that’s our phone number. now look, i know i kinda sprung this whole me moving out on thing, so why don’t i just—why don’t i just cover you for a while?
joey| no-no! no way! joey tribbiani does not take charity…anymore.
chandler| it’s not charity, joe…
joey| no! forget it! okay—i mean thanks, but i’m done taking money from you. all right, i can take of myself. now, what’s next? come on.
chandler| okay uh, here’s the electric bill. 
joey| this is how much we pay for electric?!!!
chandler| uh, yeah. 
chandler| so, we’ll do the rest of the bills later then? opening credits  
phoebe| so is joey going to have to give up the apartment?
chandler| no, i hope not! i tried to offer him some money, but he wouldn’t take it.
phoebe| well, how much do you think he needs?
chandler| i figure that $1,500 would cover him for a few months, y’know? but i have to trick him into taking it so i won’t hurt his pride.
phoebe| why don’t you hire him as an actor? you could have him dress up and put on little skits. whatever you want.
chandler| well that would help the pride thing.
monica|  hey!
chandler| hey! wow! you look great! wanna move in with me tomorrow?
monica|  okay.
chandler| okay!  so, what do you girls have planned for tonight?
monica| well, instead of being sad that tonight is my last night together with rachel we thought we’d go out to dinner and celebrate the fact that rachel is moving in with phoebe.
phoebe| and also, my birthday.
monica| it’s not your birthday.
phoebe| what a mean thing to say! i would never tell you it’s not your birthday! 
joey| hey!
ross| hey!
chandler| hey!
phoebe| hey! so you guys have anything planned for the big last night?
chandler| well, instead of just hanging out, we figure we’d do nothing.
ross| whoa-whoa-whoa, knicks season opener tonight. i thought maybe you guys would come over and watch it.
joey| i don’t know ross, not if you’re gonna talk about how you gave up a career in basketball to become a paleontologist.
ross| i did give up a career in basketball to become a paleontologist!
rachel|  pheebs, i was wondering…
monica| you’re not dressed yet?! we’re supposed to start having fun in 15 minutes!
rachel| well and clearly not a minute sooner.
monica| rachel, you are packed though right, i mean please tell me that you’re packed. 
rachel| of course i packed! monica relax! i just wanted to ask phoebe her opinion on what i should wear tonight.
phoebe| my god, i can’t get a minute of peace around this place.  
phoebe| oh my god! monica’s just gonna kill you.
rachel| yeah, yeah, i know.
phoebe| well, what you’re wearing is fine for that.
monica|  rachel, i need to borrow—you’re not packed!!!! you’re not packed even a little bit!
rachel| surprise!!
monica| what?
rachel|" no, no don’t get mad because look—this is what happened. so i-i started packing, then i realized, ""what am i doing? i am lousy at packing!"" right? but you love packing! so, as a gift to you, on our last night, ta-da! "
monica|  i’ll be coordinator! oh my god! i’m so sorry, i didn’t get you anything! okay, look everybody has to help! okay? you can help, can’t you phoebe?
phoebe| i have plans.
monica| you’re plans were with us.
phoebe| that’s right.
monica| all right, chandler can make boxes, ross can wrap, and joey can lift things. now phoebe, go tell the guys they have to help out!
phoebe| okay.
monica| okay!  oh my god, thank you!! 
phoebe| hurry! monica’s gonna make you pack! she’s got jobs for everyone! now, it’s too late for me, but save your selves! (the guys scramble for the door.)
monica|  okay! the movers will be here in 11 hours. rachel has not packed. now, everybody has to help! chandler, we’re gonna start with…
chandler| oh nope, i-i have plans with joey.
monica| i thought you said you were going to do nothing.
chandler| yes, but for the last time.
monica| okay fine, now ross…
ross| oh, but-but i can’t do it.
monica| why not?
joey|  i’ve got ben.
ross| because, because i’ve got ben.
monica| it’s almost 8 o’clock, it’s almost past his bedtime. where-where is he?
chandler| he’s at a dinner party.
monica| is he really coming? because i can see right into your apartment!
ross| of course he is! what, do you think i’d just use my son as-as an excuse? what kind of father do you think i am?
monica| all right, sorry. 
ross|  i gotta go make a fake ben. 
joey| here it is! our last pizzas together as roommates.
chandler| oh, i wish i’d know you were going to do that, i ordered chinese.
joey| oh that’s okay. hey, actually in a way it’s kinda nice. me, bringing the food of my ancestors, you, the food of yours! 
chandler| say, joe, i had a strange idea of what we could do for our last night. what do you say we play a little uh, foosball for money?
joey| what, are you crazy? you haven’t beaten me once since my injury plagued ’97 season. it would be easier if you just give me your money.
chandler| yes it would. what do you say to $50?
joey| okay, you’re on.
chandler| okay, let’s play! the big game, italy vs. china, apparently.   
rachel| ohhhhhh, look it’s the roller blades.
monica|  oh god!
rachel| you remember when we got these?
monica| no.
rachel| i guess you weren’t there. 
phoebe| you guys, we said we were gonna have fun! come on, hey, remember the time…  you don’t remember?
rachel| i’m sorry pheebs, i guess i’m just really said that i’m leaving.
monica| i’m gonna miss you so much.
phoebe| well, this doesn’t have to be so sad though. y’know? maybe instead of just thinking about how much you’re gonna miss each other, you should like think of the things you’re not gonna miss.
monica| i don’t think there’s anything.
phoebe| come on, there’s gotta be something.
monica| nope, she’s perfect.
rachel| i have one.
phoebe| good! great! you can go first.
rachel| uh well, i guess i’m not gonna miss the fact that you’re never allowed to move the phone pen. 
phoebe| good that’s a good one. okay, monica, anything? y’know? does rachel move the phone pen?
monica| aw, sometimes. always, actually.
phoebe| okay, good. there you go. doesn’t anyone feel better?
monica| not just the phone pen. i never get my messages.
rachel| you get your messages!
monica| yeah, well i don’t think it really counts if you have to read them off the back of your hand after you fall asleep on the couch.
rachel| so-so, you missed a message from who? chandler or your mom? or chandler? or your mom?
phoebe| great! it worked! no one’s sad. 
joey|  yes! i win again! ha-ha! that’s like 500 bucks you owe me! whoo-ho-hoo!  $500 that is a loooot of electricity!  whoo-ho-ho!  i gotta buy some food.
chandler| okay, give me a chance to win my money back. okay? sudden death, one goal, $1,000.
joey| you serious?
chandler| oh yes!
joey| okay, get ready to owe me!
chandler| okay.
joey| okay, here we go. ready?  ball in, chandler quits playing and goes for his chinese food. joey smacks the ball really hard, shooting it down the table. chandler slowly takes a bite, the ball bounces off of 
chandler| no! no! no! no——one can beat me. 
chandler| see? now, that’s why only the little fake men are supposed to do all the kicking.  
monica| hello?  see? other people call me!
rachel| ooh, your brother. score!
monica|  what’s up?
ross| oh, i’m just over here with ben. i thought we’d say hi.
monica| oh, put him on!
