rachel| hi!
ross| hey!
monica| hey!
rachel| so, i’m in my apartment doing the soap opera digest crossword puzzle, and guess who the clue is for three down. (she hands the magazine to joey.)
joey|  three down, days of our lives star blank tribbiani. that’s me!! i’m blank!!
monica| how cool is this?! we know three down! i’m touching three down! 
joey| yeah you are baby.
monica| three down knows i’m married, what’s three down doin’?
rachel| so did they call you to tell you your name’s gonna be in this?
joey| no. they really like me over there. they want to do a big profile on me, but i said no.
ross| why’d you say no?
joey| remember what happened the last time i did an interview for them? i said i write a lot of my own lines, and then the writers got mad and made my character fall down the elevator shaft. so who knows what i might say this time.
chandler| if only there was something in your head to control the things you say. 
rachel| oh, come on joey! you will totally keep it in check this time, and plus y’know the publicity would be really good for your career! and you deserve that! and if you do the interview you can mention, oh i don’t know, gal pal rachel green?
chandler| is that gal pal spelled l-o-s-e-r?
rachel| okay, don’t listen to him. please?
joey| fine! all right, i’ll do it. but hey! you guys have to be at the next table so you can stop me if i y’know, start to say something stupid.
ross| just then or-or all the time, ‘cause we-we have jobs y’know.
rachel| come on! we will be there for you the whole time! just remember gal pal rachel green.  ha-ha! i’m gonna be in soap opera digest! and not just in the dumb crossword puzzle.  seriously, proud of you.
joey| yeah. opening credits  
the interviewer| i really appreciate you taking the time to do this.
joey| oh, not at all. happy to do it.  
monica|  you think we’re being obvious?
chandler| no, we’re just four people with neck problems. you talk like this.  
the interviewer|  y’know i think its great you wanted to meet here. y’know when most people hear the magazine is paying for it they want to go to a big fancy restaurant.
joey|  actually, i didn’t know the magazine was paying for it. wouldn’t have mattered, i’m doing this for the fans, not for the free food.
gunther| can i get you anything?
the interviewer| umm, i’ll have a cup of coffee.
joey| and i’ll have all the muffins. 
phoebe|  hey!
ross| shhh! we’re not talking.
phoebe| oh. finally! oh.  
the interviewer| so, according to your bio, you’ve done quite a bit of work before days of our lives. anything you’re particularly proud of?   
joey|     all you want is a dingle,   what you envy's a schwang,   a thing through which you can tinkle,   or play with, or simply let hang...     
host| folks, has this ever happened to you. you go to the refrigerator to get a nice glass of milk,  and these darn cartons are so flingin'-flangin' hard to open. 
joey| oh, you said it mike. (rips open the carton and spills milk on the counter) aw! there's got to be a better way! 
mike| and there is kevin.  
mike| this is the first time he’s ever used this product, he's never used this product before, you're gonna see how easy this is to do.  go ahead. ('kevin' starts using the product, it is a spout that you jab into a paper milk carton so that you don't have to rip it open.) this works with any milk carton. 
joey|  wow, it is easy. (starts to poor the milk) now, i can have milk everyday.    
lauren| so this is it? victor? 
joey| yeah, i guess it is. and so… i’m gonna get on this spaceship, (smoke starts pouring in from the ceiling, and a ladder comes down, with flashing, colored lights on the side of it) and i’m gonna go to blargon 7 in search of alternative fuels. but when i return, 200 years from now, you’ll be long gone. but i won’t have aged at all.  so you tell your great-great-granddaughter to look me up, because adrienne… baby…i’m gonna want to meet her.      
joey| shh, ok, here i come, here i come. see i'm comin' to fix the copier, i can't get to the copier, i'm thinkin' what do i do, what do i do…so i just watch 'em have sex. and then i say, wait, here's my line,  you know that's bad for the paper tray. 
chandler| nice work my friend. 
joey| thank you. wait-wait-wait-wait, you see me again. hang on, the guy's butt's blockin' me. there i am, there i am, there i am, there i am, there i am… 
joey| well, there are so many things, it’s hard to pick just one. 
phoebe| i’m gonna get some coffee, anyone want anything?
rachel| oh yeah, i’d actually love a blueberry muffin and a chamomile tea.
ross| uh, double latte, extra foam.
chandler| and a bagel with only…
phoebe|  i was just being polite! 
the interviewer| okay, how about when you’re not working. what do you do in your spare time? 
from episode 703| the one with phoebe’s cookies, rachel is teaching joey how to sail  
joey|  look at this clown! just because he’s got a bigger boat he thinks he can take up the whole river.  get out of the way jackass!  who names their boat coast guard anyway? 
rachel| that is the coast guard.  
joey| what are they doing out here? the coast’s all the way over there.    
chandler|  hey! 
phoebe| hey! check it out! this is unbelievable! joey has been holding his breath for almost four minutes!  (we see joey who has puffed up his cheeks and chandler nonchalantly reaches down and pinches joey’s nose shut. in a few seconds, joey has to move because he’s now forced to actually hold his breath.)  
joey|  dude! what are yo—you trying to kill me?!   door joey pops his head out of the fort like before, but this time he's wearing a cowboy  
chandler| well, i see you've had a very productive day. don't you think the cowboy hat is a little much? 
ross|  come on, it's fun! 
chandler| all right! (he joins them in the fort and comes up putting on a bonnet.) isn't this a woman's hat? 
joey| dude, stop talking crazy and make us some tea!   lamenting the fact that every beautiful woman they see doesn’t want to have sex right  
chandler| y’know what, we have to turn off the porn. 
joey| i think you’re right.  
chandler| all right, ready? 
joey| one. 
chandler| two. 
both| three.  
joey| that’s kinda nice. 
chandler| yeah, that’s kinda a relief. 
joey| yeah.  
chandler| you wanna see if we still have it? 
joey| yeah.  
chandler| free porn!!! 
joey| yeah!! 
chandler| we have free porn here!!! 
joey| in my spare time i uh, read to the blind. and i’m also a mento for the kids. y’know a mento, a role model. (chandler bites his fist to keep from talking.)
the interviewer| a mento…
joey| right.
the interviewer| like the candy?
joey| matter of fact, i do. 
the interviewer| well umm, another thing our readers always want to know is how our soap stars stay in such great shape. do you have some kind of fitness regime?
joey| uh, we stars just try to eat right and get lots of exercise.   
joey| wow! you realize that we've been throwing this ball, without dropping it, for like an hour? 
ross| are you serious?! 
joey| yeah. i realized it about a half-hour ago but i didn't want to say anything 'cause i didn't want to jinx it. 
ross| wow! we are pretty good at this!
joey| yeah!
ross| hey! we totally forgot about lunch! 
joey| oh, i-i, i think that's the first time i ever missed a meal! (checks his pants.) yeah, my pants are a little loose!    
chandler| what’s wrong with you? 
joey| nothing! well, i-i got this blinding pain in my stomach when i was lifting weights before, then i uh passed out and uh, haven’t been able to stand up since. but um, i don’t think it’s anything serious. 
chandler| this sounds like a hernia. you have to—you-you—go to the doctor! 
joey| no way! ‘kay look, if i have to go to the doctor for anything it’s gonna be for this thing sticking out of my stomach! (rolls over and shows chandler.) why did i have to start working out again?  damn you 15s!   
rachel| it’s a trifle. it’s got all of these layers. first there’s a layer of ladyfingers, then a layer of jam, then custard, which i made from scratch.  beef sautéed with peas and onions,  a little more custard, and then bananas, and then i just put some whipped cream on top!  
ross| it tastes like feet! 
joey| i like it. 
ross| are you kidding? 
joey| what’s not to like? custard? good. jam? good. meat? goooooood.    
joey| the fridge broke. i have to eat everything. cold cuts, ice cream, limes—hey, what was in that brown jar? 
chandler| that’s still in there?! 
joey| not anymore.     
rachel| oh! yay! look! there’s a piece that doesn’t have floor on it! 
chandler| stick to your side! 
rachel| hey, come on now! (joey finishes climbing the stairs and sees them. chandler and rachel both stop and look up at him. joey sits down on the step.) 
joey|  all right, what are we havin’? (starts digging in.) 
joey| uhh, i don’t believe in these crazy diets y’know, just everything in moderation.
gunther| your muffins. (sets down a huge plate of muffins in front of joey.)
joey| i’ll take those to go.  for the kids.
the interviewer| oh, i know what i wanted to ask you. you were on the show years ago and then they killed you off. what happened there?
joey| it was so stupid, i said some stuff in an interview that i shouldn’t have said. but believe me, that’s not gonna happen today.
the interviewer| understood. so, what’d you say back then?
joey| well, i said that i…  commercial break 
joey| you guys, this is shelley, she’s interviewing me for soap opera digest, and shelley, this are my friends…
rachel|  hi! i’m gal pal rachel green, and if you want the dirt, i’m the one you come too. this might be joey’s baby (rubbing her stomach), who knows? i’m just kidding—seriously, (leans into the cassette recorder shelley is using) gal pal rachel green.
ross|  who just lost the respect of her unborn child.
the interviewer| umm, i’m gonna just go get this warmed up. (she takes her coffee mug up to the counter.)
joey| okay.
monica| joey! you’re doing great!
ross| yeah, so far nothing stupid.
chandler| mento?
joey| no thanks.
the interviewer|  so, as joey’s friends, is there anything that you guys think our readers ought to know?
ross| uh no, no just-just that he is a great guy.
rachel|  yeah, that’s gonna get you into soap opera digest. well i……i would just like to say that joey truly has enriched the days of our lives.
phoebe| umm, i…i just think you don’t expect someone so hot to be so sweet.
the interviewer| oh! i like that. what’s your name?
phoebe| umm, phoebe buffay.
the interviewer| how do you spell that? so we can get it right.
phoebe| oh okay, it’s p as in phoebe, h as in hoebe, o as in oebe, e as in ebe, b as in bee-bee and e as in  ‘ello there mate!
the interviewer| great! well, it was nice meeting all of you.
ross| yeah, you too.
rachel| you too!
chandler| thanks.
monica| bye. 
the interviewer| so it seems like you have a lot of friends, who would you say is your best friend? 
flashbacks. the first one is from episode 214| the one with the prom video, rachel has just found the bracelet that joey gave chandler, which is after he bought one to replace 
joey| how come you have two? 
chandler| well this one's for you. 
joey| get out. 
chandler| no, i can't. no-no, listen, i, i know how much this means to you and i also know that this is about more than just jewelry,  it's about you and me and the fact that we're  best buds. 
joey| wow, is this friendship? i think so. check it out, we're bracelet buddies. 
chandler| that's what they'll call us.    
rachel| oh, joey! sorry!
joey| no that’s all right. don’t worry about it.
rachel| oh but look! that’s gonna leave a stain! 
joey| rach! hey! it’s fine! you’re at joey’s!
rachel| really?
joey| yeah! look! 
rachel| i’ve never lived like this before.
joey| i know. 
joey| all right, don’t waste it, i mean its still food. (he picks it up and eats it.)   
ross| all right i've been feeling incredibly guilty about this, because i wanna be a good friend, and damnit i am a good friend. so just, just shut up and close your eyes .
joey| wow, you are a good friend, 'course the audition was this morning, and i didn't get it. but that was a hell of a kiss. rachel is a very lucky girl.   
joey| all right. let's get the contestants out of their isolation booths. (he removes the waste bucket that's over the duck and the laundry basket that's over the chicken.) and they're off! (he puts his foot in front of the chick, stopping it from moving.) 
phoebe| get your foot off my contestant! judge! 
joey| judge rules, no violation. 
phoebe| ohhh. 
joey| and the duck gets the nutter-butter! 
phoebe|  no!! hey-hey that's not a nutter-butter, that's just an old wonton! 
joey| judge rules, nutter-butter. 
phoebe| ohh, tough call. 
joey| yeah.   
joey| i’d seen this thing on the discovery channel... 
ross| wait a minute! i saw that! on the discovery channel, yeah! about jellyfish and how if you...  ewwww!! you peed on yourself?! 
phoebe and rachel| ewwww!! 
monica| you can’t say that!! you-you don’t know!! i mean i thought i was gonna pass out from the pain! anyway i-i tried, but i-i couldn’t...bend that way. so...  
phoebe, ross, and rachel|  ewwww!! 
joey| that’s right i stepped up! she’s my friend and she needed help! and if i had too, i’d pee on anyone of you! 
joey| umm, no. no best friend, no. just a lot of close friends.
the interviewer| so umm, now back to the show. how does it feel to have a huge gay fan base?
joey| really? me? wow! i don’t even know any huge gay people! 
chandler| it hurts me. it physically hurts me. 
the interviewer| now, off the record, you’re not…  
